cpu_cores,# Benchmark name,Verification,device-name,kernel-time-mean,kernel-time-median,kernel-time-min,kernel-time-samples,kernel-time-stddev,kernel-time-throughput,local-size,problem-size,run-time-mean,run-time-median,run-time-min,run-time-samples,run-time-stddev,run-time-throughput,sycl-implementation,throughput-metric
1,Polybench_2DConvolution,PASS,Xavier,N/A,N/A,N/A,N/A,N/A,N/A,256,15000,0.081347,0.075872,0.062331,"0.062331 0.070995 0.075872 0.086707 0.110829",0.018686,N/A,hipSYCL,N/A
